2026-04-12 23:29:03,532 | INFO | JobAgent.database | ✅ 数据库连接池创建成功: boss_zhipin
2026-04-12 23:29:03,532 | INFO | JobAgent.database | loading embedding model: nomic-embed-text-v2-moe
2026-04-12 23:29:04,516 | INFO | JobAgent.database | embedding model loaded: nomic-embed-text-v2-moe
2026-04-12 23:29:05,606 | INFO | JobAgent.database | memory extractor model loaded: qwen-max-2025-01-25
2026-04-12 23:29:05,680 | INFO | JobAgent.database | database schema and indexes ready
2026-04-12 23:29:09,938 | INFO | JobAgent.tools | loading reranker model from ./models/bge-reranker-v2-m3
2026-04-12 23:29:12,279 | INFO | JobAgent.tools | reranker model loaded
2026-04-12 23:29:15,007 | INFO | JobAgent.main | application starting
2026-04-12 23:29:15,012 | INFO | JobAgent.resume_task_queue | resume task worker started: consumer=resume_worker:45964:94bdbeaa
2026-04-12 23:29:15,038 | INFO | JobAgent.redis_client | redis connected: redis://localhost:6379/0
2026-04-12 23:29:22,133 | INFO | JobAgent.resume_task_queue | resume task worker stopped
2026-04-12 23:29:22,133 | INFO | JobAgent.main | application shutting down
