2026-04-12 23:07:40,802 | INFO | JobAgent.database | ✅ 数据库连接池创建成功: boss_zhipin
2026-04-12 23:07:40,802 | INFO | JobAgent.database | loading embedding model: nomic-embed-text-v2-moe
2026-04-12 23:07:41,720 | INFO | JobAgent.database | embedding model loaded: nomic-embed-text-v2-moe
2026-04-12 23:07:42,841 | INFO | JobAgent.database | memory extractor model loaded: qwen-max-2025-01-25
2026-04-12 23:07:42,922 | INFO | JobAgent.database | database schema and indexes ready
2026-04-12 23:07:46,999 | INFO | JobAgent.tools | loading reranker model from ./models/bge-reranker-v2-m3
2026-04-12 23:07:49,355 | INFO | JobAgent.tools | reranker model loaded
2026-04-12 23:07:52,195 | INFO | JobAgent.main | application starting
2026-04-12 23:07:52,198 | INFO | JobAgent.resume_task_queue | resume task worker started: consumer=resume_worker:36952:797aeb23
