2026-04-12 23:16:17,197 | INFO | JobAgent.database | ✅ 数据库连接池创建成功: boss_zhipin
2026-04-12 23:16:17,197 | INFO | JobAgent.database | loading embedding model: nomic-embed-text-v2-moe
2026-04-12 23:16:18,057 | INFO | JobAgent.database | embedding model loaded: nomic-embed-text-v2-moe
2026-04-12 23:16:19,031 | INFO | JobAgent.database | memory extractor model loaded: qwen-max-2025-01-25
2026-04-12 23:16:19,121 | INFO | JobAgent.database | database schema and indexes ready
2026-04-12 23:16:22,915 | INFO | JobAgent.tools | loading reranker model from ./models/bge-reranker-v2-m3
2026-04-12 23:16:25,242 | INFO | JobAgent.tools | reranker model loaded
2026-04-12 23:16:27,717 | INFO | JobAgent.main | application starting
2026-04-12 23:16:27,718 | INFO | JobAgent.resume_task_queue | resume task worker started: consumer=resume_worker:48112:14c2bdc6
